postal_code,country,state,area_description,territory_description
01273,USA,MA,New England,Northeast
01275,USA,MA,New England,Northeast
01277,USA,MA,New England,Northeast
01278,USA,MA,New England,Northeast
01280,USA,MA,New England,Northeast
01281,USA,MA,New England,Northeast
01283,USA,MA,New England,Northeast
01289,USA,MA,New England,Northeast
01290,USA,MA,New England,Northeast
01291,USA,MA,New England,Northeast
01293,USA,MA,New England,Northeast
01295,USA,MA,New England,Northeast
01297,USA,MA,New England,Northeast
01299,USA,MA,New England,Northeast
01300,USA,MA,New England,Northeast
01301,USA,MA,New England,Northeast
01302,USA,MA,New England,Northeast
01305,USA,MA,New England,Northeast
01306,USA,MA,New England,Northeast
01307,USA,MA,New England,Northeast
01310,USA,MA,New England,Northeast
01314,USA,MA,New England,Northeast
01322,USA,MA,New England,Northeast
01324,USA,MA,New England,Northeast
01325,USA,MA,New England,Northeast
01330,USA,MA,New England,Northeast
01331,USA,MA,New England,Northeast
01337,USA,MA,New England,Northeast
01338,USA,MA,New England,Northeast
01339,USA,MA,New England,Northeast
01340,USA,MA,New England,Northeast
01341,USA,MA,New England,Northeast
01342,USA,MA,New England,Northeast
01343,USA,MA,New England,Northeast
01344,USA,MA,New England,Northeast
01345,USA,MA,New England,Northeast
01346,USA,MA,New England,Northeast
01347,USA,MA,New England,Northeast
01349,USA,MA,New England,Northeast
01350,USA,MA,New England,Northeast
01351,USA,MA,New England,Northeast
01354,USA,MA,New England,Northeast
01355,USA,MA,New England,Northeast
01356,USA,MA,New England,Northeast
01357,USA,MA,New England,Northeast
01358,USA,MA,New England,Northeast
01360,USA,MA,New England,Northeast
01362,USA,MA,New England,Northeast
01364,USA,MA,New England,Northeast
01366,USA,MA,New England,Northeast
01367,USA,MA,New England,Northeast
01368,USA,MA,New England,Northeast
01369,USA,MA,New England,Northeast
01370,USA,MA,New England,Northeast
01371,USA,MA,New England,Northeast
01373,USA,MA,New England,Northeast
01375,USA,MA,New England,Northeast
01376,USA,MA,New England,Northeast
01377,USA,MA,New England,Northeast
01378,USA,MA,New England,Northeast
01379,USA,MA,New England,Northeast
01380,USA,MA,New England,Northeast
01383,USA,MA,New England,Northeast
01384,USA,MA,New England,Northeast
01390,USA,MA,New England,Northeast
01393,USA,MA,New England,Northeast
01394,USA,MA,New England,Northeast
01395,USA,MA,New England,Northeast
01397,USA,MA,New England,Northeast
01400,USA,MA,New England,Northeast
01405,USA,MA,New England,Northeast
01407,USA,MA,New England,Northeast
01408,USA,MA,New England,Northeast
01412,USA,MA,New England,Northeast
01415,USA,MA,New England,Northeast
01419,USA,MA,New England,Northeast
01420,USA,MA,New England,Northeast
01425,USA,MA,New England,Northeast
01426,USA,MA,New England,Northeast
01429,USA,MA,New England,Northeast
01430,USA,MA,New England,Northeast
01431,USA,MA,New England,Northeast
01432,USA,MA,New England,Northeast
01433,USA,MA,New England,Northeast
01434,USA,MA,New England,Northeast
01435,USA,MA,New England,Northeast
01436,USA,MA,New England,Northeast
01438,USA,MA,New England,Northeast
01440,USA,MA,New England,Northeast
01441,USA,MA,New England,Northeast
01445,USA,MA,New England,Northeast
01450,USA,MA,New England,Northeast
01451,USA,MA,New England,Northeast
01452,USA,MA,New England,Northeast
01453,USA,MA,New England,Northeast
01454,USA,MA,New England,Northeast
01458,USA,MA,New England,Northeast
01459,USA,MA,New England,Northeast
01460,USA,MA,New England,Northeast
01461,USA,MA,New England,Northeast
01462,USA,MA,New England,Northeast
01463,USA,MA,New England,Northeast
01464,USA,MA,New England,Northeast
01466,USA,MA,New England,Northeast
01467,USA,MA,New England,Northeast
01468,USA,MA,New England,Northeast
01469,USA,MA,New England,Northeast
01470,USA,MA,New England,Northeast
01471,USA,MA,New England,Northeast
01472,USA,MA,New England,Northeast
01473,USA,MA,New England,Northeast
01474,USA,MA,New England,Northeast
01475,USA,MA,New England,Northeast
01476,USA,MA,New England,Northeast
01477,USA,MA,New England,Northeast
01478,USA,MA,New England,Northeast
01480,USA,MA,New England,Northeast
01481,USA,MA,New England,Northeast
01482,USA,MA,New England,Northeast
01484,USA,MA,New England,Northeast
01489,USA,MA,New England,Northeast
01500,USA,MA,New England,Northeast
01501,USA,MA,New England,Northeast
01502,USA,MA,New England,Northeast
01503,USA,MA,New England,Northeast
01504,USA,MA,New England,Northeast
01505,USA,MA,New England,Northeast
01506,USA,MA,New England,Northeast
01507,USA,MA,New England,Northeast
01508,USA,MA,New England,Northeast
01509,USA,MA,New England,Northeast
01510,USA,MA,New England,Northeast
01511,USA,MA,New England,Northeast
01514,USA,MA,New England,Northeast
01515,USA,MA,New England,Northeast
01516,USA,MA,New England,Northeast
01517,USA,MA,New England,Northeast
01518,USA,MA,New England,Northeast
01519,USA,MA,New England,Northeast
01520,USA,MA,New England,Northeast
01521,USA,MA,New England,Northeast
01522,USA,MA,New England,Northeast
01523,USA,MA,New England,Northeast
01524,USA,MA,New England,Northeast
01525,USA,MA,New England,Northeast
01526,USA,MA,New England,Northeast
01527,USA,MA,New England,Northeast
01529,USA,MA,New England,Northeast
01531,USA,MA,New England,Northeast
01532,USA,MA,New England,Northeast
01534,USA,MA,New England,Northeast
01535,USA,MA,New England,Northeast
01536,USA,MA,New England,Northeast
01537,USA,MA,New England,Northeast
01538,USA,MA,New England,Northeast
01539,USA,MA,New England,Northeast
01540,USA,MA,New England,Northeast
01541,USA,MA,New England,Northeast
01542,USA,MA,New England,Northeast
01543,USA,MA,New England,Northeast
01545,USA,MA,New England,Northeast
01546,USA,MA,New England,Northeast
01547,USA,MA,New England,Northeast
01548,USA,MA,New England,Northeast
01549,USA,MA,New England,Northeast
01550,USA,MA,New England,Northeast
01552,USA,MA,New England,Northeast
01555,USA,MA,New England,Northeast
01556,USA,MA,New England,Northeast
01558,USA,MA,New England,Northeast
01559,USA,MA,New England,Northeast
01560,USA,MA,New England,Northeast
01561,USA,MA,New England,Northeast
01562,USA,MA,New England,Northeast
01563,USA,MA,New England,Northeast
01564,USA,MA,New England,Northeast
01566,USA,MA,New England,Northeast
01567,USA,MA,New England,Northeast
01568,USA,MA,New England,Northeast
01569,USA,MA,New England,Northeast
01570,USA,MA,New England,Northeast
01571,USA,MA,New England,Northeast
01580,USA,MA,New England,Northeast
01581,USA,MA,New England,Northeast
01582,USA,MA,New England,Northeast
01583,USA,MA,New England,Northeast
01584,USA,MA,New England,Northeast
01585,USA,MA,New England,Northeast
01586,USA,MA,New England,Northeast
01587,USA,MA,New England,Northeast
01588,USA,MA,New England,Northeast
01589,USA,MA,New England,Northeast
01590,USA,MA,New England,Northeast
01600,USA,MA,New England,Northeast
01601,USA,MA,New England,Northeast
01602,USA,MA,New England,Northeast
01603,USA,MA,New England,Northeast
01604,USA,MA,New England,Northeast
01605,USA,MA,New England,Northeast
01606,USA,MA,New England,Northeast
01607,USA,MA,New England,Northeast
01608,USA,MA,New England,Northeast
01609,USA,MA,New England,Northeast
01610,USA,MA,New England,Northeast
01611,USA,MA,New England,Northeast
01612,USA,MA,New England,Northeast
01613,USA,MA,New England,Northeast
01614,USA,MA,New England,Northeast
01615,USA,MA,New England,Northeast
01618,USA,MA,New England,Northeast
01620,USA,MA,New England,Northeast
01621,USA,MA,New England,Northeast
01630,USA,MA,New England,Northeast
01632,USA,MA,New England,Northeast
01634,USA,MA,New England,Northeast
01636,USA,MA,New England,Northeast
01640,USA,MA,New England,Northeast
01641,USA,MA,New England,Northeast
01643,USA,MA,New England,Northeast
01644,USA,MA,New England,Northeast
01645,USA,MA,New England,Northeast
01646,USA,MA,New England,Northeast
01651,USA,MA,New England,Northeast
01652,USA,MA,New England,Northeast
01653,USA,MA,New England,Northeast
01654,USA,MA,New England,Northeast
01655,USA,MA,New England,Northeast
01657,USA,MA,New England,Northeast
01660,USA,MA,New England,Northeast
01663,USA,MA,New England,Northeast
01666,USA,MA,New England,Northeast
01668,USA,MA,New England,Northeast
01669,USA,MA,New England,Northeast
01670,USA,MA,New England,Northeast
01671,USA,MA,New England,Northeast
01672,USA,MA,New England,Northeast
01674,USA,MA,New England,Northeast
01679,USA,MA,New England,Northeast
01680,USA,MA,New England,Northeast
01686,USA,MA,New England,Northeast
01689,USA,MA,New England,Northeast
01690,USA,MA,New England,Northeast
01700,USA,MA,New England,Northeast
01701,USA,MA,New England,Northeast
01702,USA,MA,New England,Northeast
01703,USA,MA,New England,Northeast
01704,USA,MA,New England,Northeast
01705,USA,MA,New England,Northeast
01706,USA,MA,New England,Northeast
01707,USA,MA,New England,Northeast
01708,USA,MA,New England,Northeast
01709,USA,MA,New England,Northeast
01710,USA,MA,New England,Northeast
01711,USA,MA,New England,Northeast
01714,USA,MA,New England,Northeast
01718,USA,MA,New England,Northeast
01719,USA,MA,New England,Northeast
01720,USA,MA,New England,Northeast
01721,USA,MA,New England,Northeast
01722,USA,MA,New England,Northeast
01723,USA,MA,New England,Northeast
01724,USA,MA,New England,Northeast
01725,USA,MA,New England,Northeast
01728,USA,MA,New England,Northeast
01729,USA,MA,New England,Northeast
01730,USA,MA,New England,Northeast
01731,USA,MA,New England,Northeast
01732,USA,MA,New England,Northeast
01734,USA,MA,New England,Northeast
01740,USA,MA,New England,Northeast
01741,USA,MA,New England,Northeast
01742,USA,MA,New England,Northeast
01743,USA,MA,New England,Northeast
01744,USA,MA,New England,Northeast
01745,USA,MA,New England,Northeast
01746,USA,MA,New England,Northeast
01747,USA,MA,New England,Northeast
01748,USA,MA,New England,Northeast
01749,USA,MA,New England,Northeast
01750,USA,MA,New England,Northeast
01752,USA,MA,New England,Northeast
01754,USA,MA,New England,Northeast
01756,USA,MA,New England,Northeast
01757,USA,MA,New England,Northeast
01760,USA,MA,New England,Northeast
01761,USA,MA,New England,Northeast
01762,USA,MA,New England,Northeast
01765,USA,MA,New England,Northeast
01766,USA,MA,New England,Northeast
01767,USA,MA,New England,Northeast
01768,USA,MA,New England,Northeast
01770,USA,MA,New England,Northeast
01771,USA,MA,New England,Northeast
01772,USA,MA,New England,Northeast
01773,USA,MA,New England,Northeast
01775,USA,MA,New England,Northeast
01776,USA,MA,New England,Northeast
01778,USA,MA,New England,Northeast
01780,USA,MA,New England,Northeast
01781,USA,MA,New England,Northeast
01782,USA,MA,New England,Northeast
01784,USA,MA,New England,Northeast
01788,USA,MA,New England,Northeast
01790,USA,MA,New England,Northeast
01792,USA,MA,New England,Northeast
01794,USA,MA,New England,Northeast
01796,USA,MA,New England,Northeast
01800,USA,MA,New England,Northeast
01801,USA,MA,New England,Northeast
01802,USA,MA,New England,Northeast
01803,USA,MA,New England,Northeast
01804,USA,MA,New England,Northeast
01805,USA,MA,New England,Northeast
01806,USA,MA,New England,Northeast
01807,USA,MA,New England,Northeast
01808,USA,MA,New England,Northeast
01809,USA,MA,New England,Northeast
01810,USA,MA,New England,Northeast
01811,USA,MA,New England,Northeast
01812,USA,MA,New England,Northeast
01813,USA,MA,New England,Northeast
01815,USA,MA,New England,Northeast
01820,USA,MA,New England,Northeast
01821,USA,MA,New England,Northeast
01822,USA,MA,New England,Northeast
01823,USA,MA,New England,Northeast
01824,USA,MA,New England,Northeast
01825,USA,MA,New England,Northeast
01826,USA,MA,New England,Northeast
01827,USA,MA,New England,Northeast
01828,USA,MA,New England,Northeast
01830,USA,MA,New England,Northeast
01831,USA,MA,New England,Northeast
01832,USA,MA,New England,Northeast
01833,USA,MA,New England,Northeast
01834,USA,MA,New England,Northeast
01835,USA,MA,New England,Northeast
01840,USA,MA,New England,Northeast
01841,USA,MA,New England,Northeast
01842,USA,MA,New England,Northeast
01843,USA,MA,New England,Northeast
01844,USA,MA,New England,Northeast
01845,USA,MA,New England,Northeast
01846,USA,MA,New England,Northeast
01850,USA,MA,New England,Northeast
01851,USA,MA,New England,Northeast
01852,USA,MA,New England,Northeast
01853,USA,MA,New England,Northeast
01854,USA,MA,New England,Northeast
01855,USA,MA,New England,Northeast
01856,USA,MA,New England,Northeast
01857,USA,MA,New England,Northeast
01860,USA,MA,New England,Northeast
01862,USA,MA,New England,Northeast
01863,USA,MA,New England,Northeast
01864,USA,MA,New England,Northeast
01865,USA,MA,New England,Northeast
01866,USA,MA,New England,Northeast
01867,USA,MA,New England,Northeast
01868,USA,MA,New England,Northeast
01869,USA,MA,New England,Northeast
01870,USA,MA,New England,Northeast
01876,USA,MA,New England,Northeast
01878,USA,MA,New England,Northeast
01879,USA,MA,New England,Northeast
01880,USA,MA,New England,Northeast
01881,USA,MA,New England,Northeast
01882,USA,MA,New England,Northeast
01884,USA,MA,New England,Northeast
01885,USA,MA,New England,Northeast
01886,USA,MA,New England,Northeast
01887,USA,MA,New England,Northeast
01888,USA,MA,New England,Northeast
01889,USA,MA,New England,Northeast
01890,USA,MA,New England,Northeast
01896,USA,MA,New England,Northeast
01898,USA,MA,New England,Northeast
01899,USA,MA,New England,Northeast
01900,USA,MA,New England,Northeast
01901,USA,MA,New England,Northeast
01902,USA,MA,New England,Northeast
01903,USA,MA,New England,Northeast
01904,USA,MA,New England,Northeast
01905,USA,MA,New England,Northeast
01906,USA,MA,New England,Northeast
01907,USA,MA,New England,Northeast
01908,USA,MA,New England,Northeast
01909,USA,MA,New England,Northeast
01910,USA,MA,New England,Northeast
01911,USA,MA,New England,Northeast
01912,USA,MA,New England,Northeast
01913,USA,MA,New England,Northeast
01914,USA,MA,New England,Northeast
01915,USA,MA,New England,Northeast
01920,USA,MA,New England,Northeast
01921,USA,MA,New England,Northeast
01922,USA,MA,New England,Northeast
01923,USA,MA,New England,Northeast
01924,USA,MA,New England,Northeast
01925,USA,MA,New England,Northeast
01926,USA,MA,New England,Northeast
01929,USA,MA,New England,Northeast
01930,USA,MA,New England,Northeast
01931,USA,MA,New England,Northeast
01936,USA,MA,New England,Northeast
01937,USA,MA,New England,Northeast
01938,USA,MA,New England,Northeast
01940,USA,MA,New England,Northeast
01942,USA,MA,New England,Northeast
01944,USA,MA,New England,Northeast
01945,USA,MA,New England,Northeast
01946,USA,MA,New England,Northeast
01947,USA,MA,New England,Northeast
01949,USA,MA,New England,Northeast
01950,USA,MA,New England,Northeast
01951,USA,MA,New England,Northeast
01952,USA,MA,New England,Northeast
01953,USA,MA,New England,Northeast
01954,USA,MA,New England,Northeast
01955,USA,MA,New England,Northeast
01957,USA,MA,New England,Northeast
01960,USA,MA,New England,Northeast
01961,USA,MA,New England,Northeast
01962,USA,MA,New England,Northeast
01963,USA,MA,New England,Northeast
01964,USA,MA,New England,Northeast
01965,USA,MA,New England,Northeast
01966,USA,MA,New England,Northeast
01969,USA,MA,New England,Northeast
01970,USA,MA,New England,Northeast
01971,USA,MA,New England,Northeast
01972,USA,MA,New England,Northeast
01980,USA,MA,New England,Northeast
01982,USA,MA,New England,Northeast
01983,USA,MA,New England,Northeast
01984,USA,MA,New England,Northeast
01985,USA,MA,New England,Northeast
02000,USA,MA,New England,Northeast
02001,USA,MA,New England,Northeast
02003,USA,MA,New England,Northeast
02005,USA,MA,New England,Northeast
02006,USA,MA,New England,Northeast
02007,USA,MA,New England,Northeast
02008,USA,MA,New England,Northeast
02009,USA,MA,New England,Northeast
02010,USA,MA,New England,Northeast
02011,USA,MA,New England,Northeast
02013,USA,MA,New England,Northeast
02014,USA,MA,New England,Northeast
02015,USA,MA,New England,Northeast
02016,USA,MA,New England,Northeast
02017,USA,MA,New England,Northeast
02018,USA,MA,New England,Northeast
02019,USA,MA,New England,Northeast
02020,USA,MA,New England,Northeast
02021,USA,MA,New England,Northeast
02022,USA,MA,New England,Northeast
02023,USA,MA,New England,Northeast
02024,USA,MA,New England,Northeast
02025,USA,MA,New England,Northeast
02026,USA,MA,New England,Northeast
02027,USA,MA,New England,Northeast
02028,USA,MA,New England,Northeast
02029,USA,MA,New England,Northeast
02030,USA,MA,New England,Northeast
02031,USA,MA,New England,Northeast
02032,USA,MA,New England,Northeast
02034,USA,MA,New England,Northeast
02035,USA,MA,New England,Northeast
02036,USA,MA,New England,Northeast
02037,USA,MA,New England,Northeast
02038,USA,MA,New England,Northeast
02039,USA,MA,New England,Northeast
02040,USA,MA,New England,Northeast
02041,USA,MA,New England,Northeast
02042,USA,MA,New England,Northeast
02043,USA,MA,New England,Northeast
02044,USA,MA,New England,Northeast
02045,USA,MA,New England,Northeast
02046,USA,MA,New England,Northeast
02047,USA,MA,New England,Northeast
02048,USA,MA,New England,Northeast
02049,USA,MA,New England,Northeast
02050,USA,MA,New England,Northeast
02051,USA,MA,New England,Northeast
02052,USA,MA,New England,Northeast
02053,USA,MA,New England,Northeast
02054,USA,MA,New England,Northeast
02055,USA,MA,New England,Northeast
02056,USA,MA,New England,Northeast
02058,USA,MA,New England,Northeast
02059,USA,MA,New England,Northeast
02060,USA,MA,New England,Northeast
02061,USA,MA,New England,Northeast
02062,USA,MA,New England,Northeast
02063,USA,MA,New England,Northeast
02064,USA,MA,New England,Northeast
02065,USA,MA,New England,Northeast
02066,USA,MA,New England,Northeast
02067,USA,MA,New England,Northeast
02068,USA,MA,New England,Northeast
02070,USA,MA,New England,Northeast
02071,USA,MA,New England,Northeast
02072,USA,MA,New England,Northeast
02073,USA,MA,New England,Northeast
02074,USA,MA,New England,Northeast
02075,USA,MA,New England,Northeast
02076,USA,MA,New England,Northeast
02077,USA,MA,New England,Northeast
02079,USA,MA,New England,Northeast
02080,USA,MA,New England,Northeast
02081,USA,MA,New England,Northeast
02082,USA,MA,New England,Northeast
02083,USA,MA,New England,Northeast
02084,USA,MA,New England,Northeast
02085,USA,MA,New England,Northeast
02086,USA,MA,New England,Northeast
02087,USA,MA,New England,Northeast
02088,USA,MA,New England,Northeast
02089,USA,MA,New England,Northeast
02090,USA,MA,New England,Northeast
02091,USA,MA,New England,Northeast
02092,USA,MA,New England,Northeast
02093,USA,MA,New England,Northeast
02094,USA,MA,New England,Northeast
02095,USA,MA,New England,Northeast
02096,USA,MA,New England,Northeast
02097,USA,MA,New England,Northeast
02098,USA,MA,New England,Northeast
02099,USA,MA,New England,Northeast
02100,USA,MA,New England,Northeast
02101,USA,MA,New England,Northeast
02102,USA,MA,New England,Northeast
02103,USA,MA,New England,Northeast
02104,USA,MA,New England,Northeast
02105,USA,MA,New England,Northeast
02106,USA,MA,New England,Northeast
02107,USA,MA,New England,Northeast
02108,USA,MA,New England,Northeast
02109,USA,MA,New England,Northeast
02110,USA,MA,New England,Northeast
02111,USA,MA,New England,Northeast
02112,USA,MA,New England,Northeast
02113,USA,MA,New England,Northeast
02114,USA,MA,New England,Northeast
02115,USA,MA,New England,Northeast
02116,USA,MA,New England,Northeast
02117,USA,MA,New England,Northeast
02118,USA,MA,New England,Northeast
02119,USA,MA,New England,Northeast
02120,USA,MA,New England,Northeast
02121,USA,MA,New England,Northeast
02122,USA,MA,New England,Northeast
